PMID	DRUG	AE	LlamaTiFirst	LlamaAbFirst	pAuth_modelA	pAuth_modelB	aAuth	Title	Abstract
28791981	Isotretinoin	Dental Caries	1	1	0	0	0.0	The oral adverse effects of isotretinoin treatment in acne vulgaris patients: A prospective, case-control study.	BACKGROUND: Isotretinoin is the most effective therapy to treat severe acne vulgaris and its systemic adverse effects have been well documented, but little is known on dental side effects over the course of treatment. OBJECTIVES: This prospective case-control study aimed to evaluate the oral adverse effects of isotretinoin in Turkish patients with acne vulgaris; compare oral conditions between patients and normal controls; and investigate the association between salivary parameters and International Caries Detection and Assessment System (ICDAS) scores. MATERIALS AND METHODS: For 6 months, the patients (n = 45) received isotretinoin daily (0.5 mg/kg). The age-matched untreated controls (n = 45) were patients without acne. Both groups were examined before the study and at 6 months for salivary flow, buffer capacity, microbiologic tests, and caries status (based on the ICDAS). Salivary parameters and ICDAS scores were analyzed by Spearman's rank correlations. Data were statistically analyzed by the Mann-Whitney U test, Wilcoxon signed rank tests, and McNemar's Chi-square tests (P < 0.05). RESULTS: Twenty-two isotretinoin-treated patients and 18 controls completed the study. At baseline, the groups were not significantly different in the evaluated parameters (P > 0.05). At 6 months in the isotretinoin-treated group, salivary flow and buffer capacity significantly decreased, and the ICDAS scores significantly increased (P < 0.05). The changes in these criteria from baseline were insignificant in the controls (P > 0.05). Intraoral pathogen counts were not significantly different between the groups, compared to baseline (P > 0.05). Stimulated salivary parameters in both groups were not correlated significantly with the ICDAS scores. CONCLUSIONS: Isotretinoin significantly affected salivary flow, buffer capacity, caries lesion activity scores for 6 months. However, salivary parameters and caries lesion activity scores had no significant correlations.
28655407	Progesterone	Liver Cirrhosis	0	0	0	0		Turner syndrome as a cause of liver cirrhosis.	
28225147	Ipilimumab	Facial Paralysis	1	0	0	0		Bilateral anterior uveitis and unilateral facial palsy due to ipilimumab for metastatic melanoma in an individual with human leukocyte antigen DR4: A case report.	
28225147	Nivolumab	Facial Paralysis	1	0	0	0		Bilateral anterior uveitis and unilateral facial palsy due to ipilimumab for metastatic melanoma in an individual with human leukocyte antigen DR4: A case report.	
28098118	Calcium	Hypocalcemia	0	0	0	0		Safety of denosumab in dialysis patients on calcium and vitamin D supplements.	
30947751	Ferric Oxide, Saccharated	Acute Kidney Injury	0	1	0	0		Protocol and baseline data for a prospective open-label explorative randomized single-center comparative study to determine the effects of various intravenous iron preparations on markers of oxidative stress and kidney injury in chronic kidney disease (IRON-CKD).	"BACKGROUND: Intravenous (IV) iron is frequently used to treat iron deficiency/anemia in patients who are unable to tolerate oral iron or the oral iron is not sufficient toreplete iron requirements. However, safety concerns regarding the potential increase in oxidative stress and other adverse effects persist and it remains unclear whether all iron preparations are equivalent. Indeed, the comparative risk of adverse events with IV iron preparations has not been extensively assessed. We hypothesize that IV iron leads to changes in oxidative stress, endothelial function, and potential renal damage depending on the iron formulation (related to the generation of ""free"" or catalytic labile iron) and this may result in more tubular and glomerular injury manifested as increased proteinuria and raised neutrophil gelatinase-associated lipocalin (NGAL) levels in patients with chronic kidney disease (CKD). METHODS: IRON-CKD is a prospective, open-label, explorative, randomized, single-center study designed to compare the safety and efficacy of three parenteral iron preparations: low-molecular-weight iron dextran-Cosmofer, iron sucrose-Venofer, and iron isomaltoside-Monofer. The study includes 40 adults who have established CKD stages 3-5 and serum ferritin (SF) of less than 200 mug/L or transferrin saturation (TS) of less than 20% (or both); they were randomly assigned in a 1:1:1:1 ratio to 200 mg iron dextran, 200 mg iron sucrose, 200 mg iron isomaltoside, or 1000 mg iron isomaltoside. After randomization, participants undergo baseline assessments and then an iron infusion. Each participant is followed up at 2 h, day 1, week 1, and months 1 and 3. At each follow-up visit, patients undergo clinical review, measurement of pulse wave velocity (PWV), blood tests for renal function, and collection of serum/plasma samples for oxidative stress and inflammatory markers. The primary outcomes are measures of oxidative stress, inflammatory markers, and markers of acute renal injury in comparison with baseline measures of each iron preparation and between each of the iron preparations. Secondary objectives include effects on hematinic profiles and hemoglobin concentrations, changes in arterial stiffness, incidence of significant side effects, and change in patients' quality of life. RESULTS: Between October 2015 and April 2018, 521 individuals were identified as potential participants; 216 were contacted, 56 expressed an interest, 49 attended a screening visit, and 40 were confirmed to meet the eligibility criteria and were randomly assigned. The mean age was 58.8 (standard error of the mean 2.2) years, and 23 (58%) were male. All patients were white and English-speaking. The mean SF was 68.8 mug/L, TS was 21.4%, and haemoglobin was 122.6 g/L at randomization for the whole group. The mean estimated glomerular filtration rate was 28.2 mL/min/1.73 m2 the urinary protein/ creatinine ratio was 154.2 mg/mmol, and CRP was 7.5 mg/L. DISCUSSION: IRON-CKD will provide important information on the short-term effects of three preparations of IV iron in CKD patients with biochemical functional or absolute iron deficiency on measures of oxidative stress, inflammation, endothelial function, and renal injury. TRIAL REGISTRATION: European Clinical Trials Database (EudraCT) number 2010-020452-64 ."
30947751	Ferric Oxide, Saccharated	Proteinuria	0	1	0	0		Protocol and baseline data for a prospective open-label explorative randomized single-center comparative study to determine the effects of various intravenous iron preparations on markers of oxidative stress and kidney injury in chronic kidney disease (IRON-CKD).	"BACKGROUND: Intravenous (IV) iron is frequently used to treat iron deficiency/anemia in patients who are unable to tolerate oral iron or the oral iron is not sufficient toreplete iron requirements. However, safety concerns regarding the potential increase in oxidative stress and other adverse effects persist and it remains unclear whether all iron preparations are equivalent. Indeed, the comparative risk of adverse events with IV iron preparations has not been extensively assessed. We hypothesize that IV iron leads to changes in oxidative stress, endothelial function, and potential renal damage depending on the iron formulation (related to the generation of ""free"" or catalytic labile iron) and this may result in more tubular and glomerular injury manifested as increased proteinuria and raised neutrophil gelatinase-associated lipocalin (NGAL) levels in patients with chronic kidney disease (CKD). METHODS: IRON-CKD is a prospective, open-label, explorative, randomized, single-center study designed to compare the safety and efficacy of three parenteral iron preparations: low-molecular-weight iron dextran-Cosmofer, iron sucrose-Venofer, and iron isomaltoside-Monofer. The study includes 40 adults who have established CKD stages 3-5 and serum ferritin (SF) of less than 200 mug/L or transferrin saturation (TS) of less than 20% (or both); they were randomly assigned in a 1:1:1:1 ratio to 200 mg iron dextran, 200 mg iron sucrose, 200 mg iron isomaltoside, or 1000 mg iron isomaltoside. After randomization, participants undergo baseline assessments and then an iron infusion. Each participant is followed up at 2 h, day 1, week 1, and months 1 and 3. At each follow-up visit, patients undergo clinical review, measurement of pulse wave velocity (PWV), blood tests for renal function, and collection of serum/plasma samples for oxidative stress and inflammatory markers. The primary outcomes are measures of oxidative stress, inflammatory markers, and markers of acute renal injury in comparison with baseline measures of each iron preparation and between each of the iron preparations. Secondary objectives include effects on hematinic profiles and hemoglobin concentrations, changes in arterial stiffness, incidence of significant side effects, and change in patients' quality of life. RESULTS: Between October 2015 and April 2018, 521 individuals were identified as potential participants; 216 were contacted, 56 expressed an interest, 49 attended a screening visit, and 40 were confirmed to meet the eligibility criteria and were randomly assigned. The mean age was 58.8 (standard error of the mean 2.2) years, and 23 (58%) were male. All patients were white and English-speaking. The mean SF was 68.8 mug/L, TS was 21.4%, and haemoglobin was 122.6 g/L at randomization for the whole group. The mean estimated glomerular filtration rate was 28.2 mL/min/1.73 m2 the urinary protein/ creatinine ratio was 154.2 mg/mmol, and CRP was 7.5 mg/L. DISCUSSION: IRON-CKD will provide important information on the short-term effects of three preparations of IV iron in CKD patients with biochemical functional or absolute iron deficiency on measures of oxidative stress, inflammation, endothelial function, and renal injury. TRIAL REGISTRATION: European Clinical Trials Database (EudraCT) number 2010-020452-64 ."
30947751	Iron-Dextran Complex	Proteinuria	0	1	0	0		Protocol and baseline data for a prospective open-label explorative randomized single-center comparative study to determine the effects of various intravenous iron preparations on markers of oxidative stress and kidney injury in chronic kidney disease (IRON-CKD).	"BACKGROUND: Intravenous (IV) iron is frequently used to treat iron deficiency/anemia in patients who are unable to tolerate oral iron or the oral iron is not sufficient toreplete iron requirements. However, safety concerns regarding the potential increase in oxidative stress and other adverse effects persist and it remains unclear whether all iron preparations are equivalent. Indeed, the comparative risk of adverse events with IV iron preparations has not been extensively assessed. We hypothesize that IV iron leads to changes in oxidative stress, endothelial function, and potential renal damage depending on the iron formulation (related to the generation of ""free"" or catalytic labile iron) and this may result in more tubular and glomerular injury manifested as increased proteinuria and raised neutrophil gelatinase-associated lipocalin (NGAL) levels in patients with chronic kidney disease (CKD). METHODS: IRON-CKD is a prospective, open-label, explorative, randomized, single-center study designed to compare the safety and efficacy of three parenteral iron preparations: low-molecular-weight iron dextran-Cosmofer, iron sucrose-Venofer, and iron isomaltoside-Monofer. The study includes 40 adults who have established CKD stages 3-5 and serum ferritin (SF) of less than 200 mug/L or transferrin saturation (TS) of less than 20% (or both); they were randomly assigned in a 1:1:1:1 ratio to 200 mg iron dextran, 200 mg iron sucrose, 200 mg iron isomaltoside, or 1000 mg iron isomaltoside. After randomization, participants undergo baseline assessments and then an iron infusion. Each participant is followed up at 2 h, day 1, week 1, and months 1 and 3. At each follow-up visit, patients undergo clinical review, measurement of pulse wave velocity (PWV), blood tests for renal function, and collection of serum/plasma samples for oxidative stress and inflammatory markers. The primary outcomes are measures of oxidative stress, inflammatory markers, and markers of acute renal injury in comparison with baseline measures of each iron preparation and between each of the iron preparations. Secondary objectives include effects on hematinic profiles and hemoglobin concentrations, changes in arterial stiffness, incidence of significant side effects, and change in patients' quality of life. RESULTS: Between October 2015 and April 2018, 521 individuals were identified as potential participants; 216 were contacted, 56 expressed an interest, 49 attended a screening visit, and 40 were confirmed to meet the eligibility criteria and were randomly assigned. The mean age was 58.8 (standard error of the mean 2.2) years, and 23 (58%) were male. All patients were white and English-speaking. The mean SF was 68.8 mug/L, TS was 21.4%, and haemoglobin was 122.6 g/L at randomization for the whole group. The mean estimated glomerular filtration rate was 28.2 mL/min/1.73 m2 the urinary protein/ creatinine ratio was 154.2 mg/mmol, and CRP was 7.5 mg/L. DISCUSSION: IRON-CKD will provide important information on the short-term effects of three preparations of IV iron in CKD patients with biochemical functional or absolute iron deficiency on measures of oxidative stress, inflammation, endothelial function, and renal injury. TRIAL REGISTRATION: European Clinical Trials Database (EudraCT) number 2010-020452-64 ."
30253037	Sofosbuvir	Infections	0	0	0	0		Association of IL-1beta, IL-1RN, and ESR1 genes polymorphism with risk of infection and response to sofosbuvir plus daclatasvir combination therapy in hepatitis C virus genotype-4 patients.	"Sofosbuvir (SOF) and daclatasvir combination with or without ribavirin proved to be effective and safe in the treatment of hepatitis C virus infection. The study aimed to assess the efficacy of (SOF plus daclatasvir) combination + ribavirin in the treatment of treatment-experienced HCV genotype 4 Egyptian patients and to investigate the impact of IL-1beta _31, IL-1beta _511, and IL-1RN and T29C of ESR1 genes polymorphisms on treatment outcome. The study also aimed to assess the effect of the treatment on liver fibrosis. The sustained virologic response was assessed at 0, 4, 12, and 24 weeks from the beginning of treatment by RT-PCR. IL-1beta _31, IL-1beta _511, IL-1RN, and T29C genes polymorphisms were examined by PCR-based techniques in two groups of patients (responders and non-responders) and a control group of healthy subjects. A significant association between IL-1beta_511 gene polymorphism and SOF/DAV-induced response was observed, where the ""CC"" genotype was the most frequent in responders while the ""CT"" genotype was the most frequent among non-responders (P = 0.0001, OR = 39; 95% CI = 4.7-316). IL-1RN gene polymorphism also showed significant associations with response to treatment, genotypes that include allele ""1"" were the most frequent in responders, particularly the homozygous genotype ""1/1"" (P = 0.0001, OR = 2.3; 95% CI = 1.57-3.2). However, the genotypes ""4/4"" and ""2/4"" were the most frequent in non-responders; (P = 0.0001). At least 71% of the responders carry allele ""1"" while 54% of non-responders were allele ""4"" carriers (P value = 0.0001. OR = 2.8; 95% CI = 6.4-134.2). Liver fibrosis is significantly improved regardless of the response. (c) 2018 IUBMB Life, 70(11):1156-1163, 2018."
29890559	Gabapentin	Eosinophilia	1	1	0	0	1.0	Severe eosinophilic colitis caused by neuropathic agents in a patient with chronic fatigue syndrome and functional abdominal pain: case report and review of the literature.	Eosinophilic colitis is a rare clinical condition that belongs to the group of eosinophilic gastrointestinal disorders. Its occurrence can be primary or secondary to infection, medications, or autoimmune/hematological conditions. We present a case of a young female adult with severe chronic fatigue syndrome, widespread chronic pain, including functional abdominal pain, who developed severe eosinophilic colitis following successive treatments with gabapentin and pregabalin. On both occasions, symptoms manifested as abdominal pain, diarrhea, and eosinophilia and improved upon discontinuation of the medications. Magnetic resonance imaging of the small bowel demonstrated an ascending colon colitis, and endoscopic investigations confirmed florid colitis mainly in the ascending colon with biopsies demonstrating a dense eosinophilic infiltrate with micro-abscesses. Serum eosinophil counts correlated well with the timing of the agents' administration. There was no other organ involvement. Symptoms improved upon discontinuation of the drugs and steroid administration. Eosinophilic colitis is an exceptionally rare entity and its mechanism of action is still unclear. Suspicion of eosinophilic colitis should be raised if a patient presents with abdominal pain, diarrhea, and peripheral eosinophilia following treatment with pregabalin or gabapentin.
31399423	Finasteride	Mental Disorders	0	0	0	0		Post-finasteride syndrome.	
31124535	Ranibizumab	Endophthalmitis	1	0	0	0		Post-Ranibizumab injection endophthalmitis in aggressive posterior retinopathy of prematurity.	A preterm infant with zone 1 aggressive posterior retinopathy of prematurity developed infectious endophthalmitis after intravitreal injection of ranibizumab. Urgent empirical intravitreal therapy with vancomycin, ceftazidime, and dexamethasone along with intravenous therapy with amikacin and meropenem helped in early resolution. Vascularization/activity of disease subsided on follow-up, media cleared, and laser photocoagulation was completed. Later the disease reactivated, developed vitreous membranes and central retinal traction, for which 25-gauge lens-sparing vitrectomy was performed. Emergent treatment helped in salvaging the eye from both aggressive ROP disease and devastating endophthalmitis. Rationale approach to such a case is being discussed.
29776681	Sulpiride	Restless Legs Syndrome	1	0	0	0		Levosulpiride-Induced Restless Leg Syndrome: A Case Report.	
31168192	Sunitinib	Acute Kidney Injury	1	1	0	1	1.0	UNCOMMON SIDE EFFECTS OF SUNITINIB THERAPY IN A PATIENT WITH METASTATIC RENAL CELL CANCER: CASE REPORT.	- Sunitinib is an orally administered multikinase inhibitor. This therapy can provoke uncommon side effects such as pancytopenia, tumor lysis syndrome, cardiac disorders, thromboembolic incidents, intestinal perforation, pancreatitis, acute renal failure, etc. We report a case of a 63-year-old female admitted to the hospital due to abdominal pain, nausea, vomiting and elevated blood pressure. One month earlier, sunitinib therapy for metastatic renal cell carcinoma was initiated. During the first cycle of therapy, after three weeks of sunitinib 50 mg daily, symptoms started and she stopped taking the drug. At admission, laboratory tests revealed elevated serum and urine amylase, C-reactive protein, urea and creatinine, and lowered platelet and leukocyte counts and hemoglobin value. Urine test showed proteinuria, erythrocyturia, leukocyturia and granulated cylinder. The patient was diagnosed with acute pancreatitis grade III, acute renal failure grade II, pancytopenia and urinary infection, and was hospitalized for five days. She was treated symptomatically and with antibiotic therapy because of persistently elevated C-reactive protein and pathologic urinary sediment, which led to subjective and clinical improvement. Acute pancreatitis, renal insufficiency and pancytopenia are rarely described side effects of sunitinib therapy, and clear connection between these conditions and drug activity is not yet determined. Medical specialists who prescribe and treat patients with sunitinib should be aware of the possible occurrence of these conditions and perform regular checkups of sunitinib treated patients.
31168192	Sunitinib	Pancreatitis	1	1	0	1	1.0	UNCOMMON SIDE EFFECTS OF SUNITINIB THERAPY IN A PATIENT WITH METASTATIC RENAL CELL CANCER: CASE REPORT.	- Sunitinib is an orally administered multikinase inhibitor. This therapy can provoke uncommon side effects such as pancytopenia, tumor lysis syndrome, cardiac disorders, thromboembolic incidents, intestinal perforation, pancreatitis, acute renal failure, etc. We report a case of a 63-year-old female admitted to the hospital due to abdominal pain, nausea, vomiting and elevated blood pressure. One month earlier, sunitinib therapy for metastatic renal cell carcinoma was initiated. During the first cycle of therapy, after three weeks of sunitinib 50 mg daily, symptoms started and she stopped taking the drug. At admission, laboratory tests revealed elevated serum and urine amylase, C-reactive protein, urea and creatinine, and lowered platelet and leukocyte counts and hemoglobin value. Urine test showed proteinuria, erythrocyturia, leukocyturia and granulated cylinder. The patient was diagnosed with acute pancreatitis grade III, acute renal failure grade II, pancytopenia and urinary infection, and was hospitalized for five days. She was treated symptomatically and with antibiotic therapy because of persistently elevated C-reactive protein and pathologic urinary sediment, which led to subjective and clinical improvement. Acute pancreatitis, renal insufficiency and pancytopenia are rarely described side effects of sunitinib therapy, and clear connection between these conditions and drug activity is not yet determined. Medical specialists who prescribe and treat patients with sunitinib should be aware of the possible occurrence of these conditions and perform regular checkups of sunitinib treated patients.
31168192	Sunitinib	Pancytopenia	1	1	0	1	1.0	UNCOMMON SIDE EFFECTS OF SUNITINIB THERAPY IN A PATIENT WITH METASTATIC RENAL CELL CANCER: CASE REPORT.	- Sunitinib is an orally administered multikinase inhibitor. This therapy can provoke uncommon side effects such as pancytopenia, tumor lysis syndrome, cardiac disorders, thromboembolic incidents, intestinal perforation, pancreatitis, acute renal failure, etc. We report a case of a 63-year-old female admitted to the hospital due to abdominal pain, nausea, vomiting and elevated blood pressure. One month earlier, sunitinib therapy for metastatic renal cell carcinoma was initiated. During the first cycle of therapy, after three weeks of sunitinib 50 mg daily, symptoms started and she stopped taking the drug. At admission, laboratory tests revealed elevated serum and urine amylase, C-reactive protein, urea and creatinine, and lowered platelet and leukocyte counts and hemoglobin value. Urine test showed proteinuria, erythrocyturia, leukocyturia and granulated cylinder. The patient was diagnosed with acute pancreatitis grade III, acute renal failure grade II, pancytopenia and urinary infection, and was hospitalized for five days. She was treated symptomatically and with antibiotic therapy because of persistently elevated C-reactive protein and pathologic urinary sediment, which led to subjective and clinical improvement. Acute pancreatitis, renal insufficiency and pancytopenia are rarely described side effects of sunitinib therapy, and clear connection between these conditions and drug activity is not yet determined. Medical specialists who prescribe and treat patients with sunitinib should be aware of the possible occurrence of these conditions and perform regular checkups of sunitinib treated patients.
31068558	Clopidogrel	Hemophilia A	1	1	0	0	0.0	[Acquired hemophilia A with high-titer factor VIII inhibitor developing subsequent to clopidogrel administration].	An 80-year-old male was referred to our department for prolonged APTT (activated partial thromboplastin time) and subcutaneous hemorrhage. His medical history comprised alcoholic liver cirrhosis, hepatocellular carcinoma (HCC), and peripheral artery disease (PAD). For refractory HCC, he had received transcatheter arterial chemoembolization and was followed up regularly at our hospital. He underwent percutaneous transluminal angioplasty for PAD 10 months ago, and dual antiplatelet therapy with clopidogrel and cilostazol was initiated. Cilostazol was discontinued owing to subcutaneous hemorrhage 6 months ago. The prolonged APTT level, inhibitor pattern by cross-mixing test, and the presence of the inhibitor against factor VIII (449 Bethesda unit/ml) corroborated acquired hemophilia A (AHA). Thus, clopidogrel was discontinued for possible drug-induced AHA. After 4-week oral corticosteroid therapy, the APTT level recovered to normal. This case highlights two distinct features as follows: (1) possible relation to clopidogrel; and (2) despite extremely high titer of factor VIII inhibitor, his bleeding episodes were managed without antihemorrhagic agents. Here we present a case of clopidogrel-related AHA. Further accumulation of such cases is warranted to determine the potential correlation with clopidogrel and AHA.
29946683	Nevirapine	Depression	1	0	0	0		Depression and Suicidal Ideation Among HIV-Infected Adults Receiving Efavirenz Versus Nevirapine in Uganda: A Prospective Cohort Study.	BACKGROUND: Evidence regarding potential adverse neuropsychiatric effects of efavirenz is conflicting, and data from sub-Saharan Africa, where 70% of persons living with HIV (PLHIV) reside and efavirenz is used as first-line therapy, are limited. OBJECTIVE: To estimate associations between efavirenz use and depression and suicidal ideation among PLHIV in Uganda. DESIGN: Prospective observational cohort study. (ClinicalTrials.gov: NCT01596322). SETTING: Mbarara, Uganda. PARTICIPANTS: Adult PLHIV enrolled at the start of antiretroviral therapy (ART) and observed every 3 to 4 months from 2005 to 2015. MEASUREMENTS: The exposure of interest was time-varying efavirenz use, defined as use during the 7 days and in 60 or more of the 90 days before a study visit, compared with nevirapine use. Self-reported outcomes were depression, defined as a mean score greater than 1.75 on the Hopkins Symptom Checklist depression subscale, and suicidal ideation. Multivariable-adjusted generalized estimating equations (GEE) logistic regression, Cox proportional hazards regression, and marginal structural models were fit to estimate the association between efavirenz use and the risk for depression and suicidal ideation. RESULTS: 694 participants (median age, 33 years; median pretreatment CD4+ count, 1.8 x 109 cells/L) contributed 1200 person-years of observation (460 person-years receiving efavirenz). No baseline differences in depression or suicidal ideation were found between patients ever exposed to efavirenz and those never exposed to efavirenz and receiving nevirapine (P > 0.80 for both). Of 305 participants ever-exposed to efavirenz, 61 (20.0%) and 19 (6.2%) had depression and suicidal ideation, respectively, on at least 1 follow-up visit, compared with 125 (32.1%) and 47 (12.1%) of the 389 who received nevirapine. In adjusted GEE models, efavirenz use was associated with decreased odds of depression compared with nevirapine use (adjusted odds ratio, 0.62 [95% CI, 0.40 to 0.96]) and was not significantly associated with suicidal ideation (adjusted odds ratio, 0.61 [CI, 0.30 to 1.25]). Time-to-event and marginal structural models yielded similar estimates. LIMITATION: Nonrandom assignment to treatment and substantial differences between the efavirenz and nevirapine groups. CONCLUSION: No evidence was found that use of efavirenz in first-line ART increased the risk for depression or suicidal ideation compared with nevirapine use among PLHIV in Uganda. PRIMARY FUNDING SOURCE: National Institutes of Health.
31250422	Carvedilol	Hallucinations	1	0	0	1	1.0	The Man Who Saw Things on Carvedilol.	The newer generation non selective vasodilating beta adrenergic blocking agent Carvedilol, also has an alpha 1 adrenoceptor antagonistic effect and is widely used in treating various cardiovascular diseases. It is a selective alpha and non-selective beta blocker. It's side effects are vast and not limited to any particular organ system, the neuropsychiatric adverse effects include; somnolence, nervousness, sleep disorder, aggravated depression, vivid dreams, delirium, psychosis, impaired concentration, abnormal thinking, paroniria, and emotional lability. Hallucinations are rarely reported and as far as we know the only reported couple of cases were on metoprolol and propranolol, none has been reported with Carvedilol.
31039771	Sunitinib	Hypothyroidism	1	1	0	0	0.0	Iotampact of sunitinib-induced hypothyroidism on survival of patients with metastatic renal cancer.	BACKGROUND: Sunitinib plays an important role in managing the metastatic renal cell cancer (mRCC). Sunitinib-induced hypothyroidism is a common side-effect of the drug. There have been attempts to link hypothyroidism with a better clinical outcome in sunitinib-treated (mRCC) patients. Our aim was to relate the impact of hypothyroidism to the survival of these patients. METHODS: We have evaluated 70 patients with mRCC that received sunitinib as a first line treatment. Thyroid-stimulating hormone (TSH) was measured at baseline, after 15 days of treatment (day-15) and at the end of the second cycle (day-75). Biomarker data and correlations with response were analysed with Microsoft Excel. Comparison results from Student's t-test with a p less than 0.05 were considered statistically significant. Kaplan-Meyer and log-rank tests were performed using GraphPad Prism 5 for Windows. RESULTS: Regarding the response to treatment, a progression-free survival (PFS) of 9.47 months and an overall survival (OS) of 22.03 months were demonstrated. Our data are consistent with published data by other authors. On day-15 from the beginning of the treatment an important number of patients exhibited a TSH elevation. On day-15 42.86% had a TSH over the upper normal limit and 50.0% at the end of the second cycle (day-75). TSH increased earlier in patients that exhibited an objective response (x 3.33 times the baseline values on day-15) than patients that exhibited disease stabilisation (x 2.18) or disease progression (x 1.59). Early increases in TSH were associated with a longer PFS (11.92 vs. 8.82 months, p = 0.0476) and a longer OS (3.10 vs. 1.08 years, p = 0.0011). CONCLUSIONS: Early TSH-increase is associated with a clinical benefit. The patients that showed at least a twofold increase of their baseline TSH, responded to therapy by stabilisation or by regression of disease. This is the only study to our knowledge which shows that early increases - 2 weeks from starting the treatment - in TSH levels have a prognostic value. Both PFS and OS of the patients who demonstrated a higher than a twofold rise were significantly longer than the PFS and the OS of the patients that presented a lower or no TSH-increase.
31017265	Adenine	Chromosome Aberrations	1	1	0	0	0.0	Brca1 is involved in tolerance to adefovir dipivoxil‑induced DNA damage.	Nucleos(t)ide analogues (NAs) are currently the most important anti‑viral treatment option for patients with chronic hepatitis B (CHB). Adefovir dipivoxil (ADV), a diester pro‑drug of adefovir, has been widely used for the clinical therapy of hepatitis B virus infection. It has been previously reported that adefovir induced chromosomal aberrations (CAs) in the in vitro human peripheral blood lymphocyte assay, while the genotoxic mechanism remains elusive. To evaluate the possible mechanisms, the genotoxic effects of ADV on the TK6 and DT40 cell lines, as well as DNA repair‑deficient variants of DT40 cells, were assessed in the present study. A karyotype assay revealed ADV‑induced CAs, particularly chromosomal breaks, in wild‑type DT40 and TK6 cells. A gamma‑H2AX foci formation assay confirmed the presence of DNA damage following treatment with ADV. Furthermore, Brca1‑/‑ DT40 cells exhibited an increased sensitivity to ADV, while the knockdown of various other DNA damage‑associated genes did not markedly affect the sensitivity. These comprehensive genetic studies identified the genotoxic capacity of ADV and suggested that Brca1 may be involved in the tolerance of ADV‑induced DNA damage. These results may contribute to the development of novel drugs against CHB with higher therapeutic efficacy and less genotoxicity.
30848181	Everolimus	Hyperlipidemias	1	0	0	0		Pneumonia in a patient with kidney transplant treated with alirocumab and everolimus.	
30799422	Cisplatin	Exophthalmos	1	1	1	1	1.0	A Rare Case of Mixed Adenoneuroendocrine Carcinoma (MANEC) of the Gastroesophageal Junction with HER2/neu Overexpression and Distinct Orbital and Optic Nerve Toxicity after Intravenous Administration of Cisplatin.	BACKGROUND: Mixed adenoneuroendocrine carcinomas (MANECs) are rare malignancies with both neuroendocrine and non-neuroendocrine components. To date, the prognosis of gastroenteropancreatic MANECs remains dismal, and treatment options are mainly based on guidelines for the treatment of pure neuroendocrine carcinomas or small cell lung cancer. Established first-line therapy in the metastatic situation is cisplatin and etoposide. Platinum derivatives are known to cause a variety of side effects also involving the visual system. Severe orbital and optic nerve toxicities have been described mainly after intracarotid infusion of cisplatin. CASE REPORT: Herein we report a rare case of a 60-year-old male patient suffering from MANEC of the gastroesophageal junction with HER2/neu overexpression who developed severe orbital and ocular neurotoxicity (grade 3 according to CTCAE v4.03) after intravenous cisplatin. CONCLUSION: We discuss diagnostic approaches and differential diagnoses in this clinical situation. Before starting treatment with intravenous and topical steroids, it is crucial to rule out meningeal and cerebral spread as well as paraneoplastic and endocrine syndromes.
30737860	Meropenem	Acute Kidney Injury	1	1	0	0	0.0	Paediatric acute kidney injury induced by vancomycin monotherapy versus combined vancomycin and meropenem.	WHAT IS KNOWN AND OBJECTIVE: Increasing reports of the combined use of vancomycin (VAN) and piperacillin/tazobactam leading to higher nephrotoxicity have led to carbapenems being recommended as an alternative option to combine with VAN when nephrotoxicity is a major concern. However, whether carbapenems also increase the nephrotoxicity of VAN is unclear. This study aimed to determine whether meropenem is a suitable drug to combine with VAN based on whether meropenem enhances the nephrotoxicity of VAN. METHODS: This retrospective cohort study enrolled hospitalized children ranging in age from 1 month to 18 years at two tertiary hospitals from 1 February 2017 to 1 February 2018. Patients treated with either VAN or combined VAN and meropenem (VM) for more than 48 hours were eligible for inclusion. Those with underlying kidney diseases or abnormal age-adjusted baseline serum creatinine (SCr) at admission were excluded. Propensity score matching (PSM) was applied to the patients to balance factors associated with acute kidney injury (AKI). In addition, VAN trough concentrations were also compared. AKI was defined as an increase in SCr by >/=50% from baseline or by >/=0.3 mg/dL sustained over at least two consecutive measurements ranging from the time of initiation until 72 hours after the completion of VAN therapy. RESULTS AND DISCUSSION: The eligibility criteria were met by 183 of 243 identified patients: 101 patients received VAN alone and 82 received VM. PSM resulted in 154 hospitalized children being included (77 patients in each group). The incidence of AKI was 10.7% (8/77) in both of the compared groups, while the VAN trough concentration was significantly higher in the VM group (9.0 mg/L) than in the VAN group (6.6 mg/L, P = 0.007) after controlling for confounders. WHAT IS NEW AND CONCLUSION: Despite the elevated VAN trough concentration, meropenem did not increase the nephrotoxicity of VAN and might therefore be an acceptable antibiotic to combine with VAN when necessary.
