PMID	DRUG	AE	LlamaTiFirst	LlamaAbFirst	pAuth_modelA	pAuth_modelB	aAuth	Title	Abstract
30343188	Tetanus Toxoid	Myocarditis	1	1	1	1	1.0	A case of biopsy-proven eosinophilic myocarditis related to tetanus toxoid immunization.	Vaccine-associated myocarditis is an extremely rare, yet potentially lethal disease, which requires early diagnosis and prompt treatment. However, its pathogenesis remains elusive. We report the first case of biopsy-proven eosinophilic myocarditis related to tetanus toxoid immunization, with unique histopathologic findings, characterized by perivascular eosinophilic infiltrates with myocyte necrosis and abundant interstitial lymphocytic infiltrates with myocyte necrosis, separately. A systemic high-dose corticosteroid treatment had a dramatic beneficial effect on hemodynamic instability and resulted in complete recovery. This case highlights the value of endomyocardial biopsy in establishing a definite diagnosis and understanding the pathogenesis of vaccine-associated myocarditis.
30138389	Aspirin	Intracranial Hemorrhages	1	1	0	0	0.0	Risk of intracranial hemorrhage (RICH) in users of oral antithrombotic drugs: Nationwide pharmacoepidemiological study.	BACKGROUND: The risks of intracranial haemorrhage (ICH) associated with antithrombotic drugs outside clinical trials are gaining increased attention. The aim of this nationwide study was to investigate the risk of ICH requiring hospital admission in users of antithrombotic drugs. METHODS AND FINDINGS: Data from the Norwegian Patient Registry and Norwegian Prescription Database were linked on an individual level. The primary outcome was incidence rates of ICH associated with use of antithrombotic drugs. Secondary endpoints were risk of ICH and fatal outcome following ICH assessed by Cox models. Among 3,131,270 individuals >/=18 years old observed from 2008 through 2014, there were 729,818 users of antithrombotic medications and 22,111 ICH hospitalizations. Annual crude ICH rates per 100 person-years were 0.076 (95% CI, 0.075-0.077) in non-users and 0.30 (95% CI, 0.30-0.31) in users of antithrombotic medication, with the highest age and sex adjusted rates observed for aspirin-dipyridamole plus clopidogrel (0.44; 95% CI, 0.19-0.69), rivaroxaban plus aspirin (0.36; 95% CI, 0.16-0.56), warfarin plus aspirin (0.34; 95% CI, 0.26-0.43), and warfarin plus aspirin and clopidogrel (0.33; 95% CI, 0.073-0.60). With no antithrombotic medication as reference, the highest adjusted hazard ratios (HR) for ICH were observed for aspirin-dypiridamole plus clopidogrel (6.29; 95% CI 3.71-10.7), warfarin plus aspirin and clopidogrel (4.38; 95% CI 2.71-7.09), rivaroxaban plus aspirin (3.82; 95% CI, 2.46-5.95), and warfarin plus aspirin (3.40; 95% CI, 2.99-3.86). All antithrombotic medication regimens were associated with an increased risk of ICH, except dabigatran monotherapy (HR 1.20; 95% CI, 0.88-1.65) and dabigatran plus aspirin (HR 1.79; 95% CI, 0.96-3.34). Fatal outcome within 90 days was more common in users (2,603 of 8,055) than non-users (3,228 of 14,056) of antithrombotic medication (32.3% vs 23.0%, p<0.001), and was associated with use of warfarin plus aspirin and clopidogrel (HR 2.89; 95% CI, 1.49-5.60), warfarin plus aspirin (HR 1.37; 95% CI, 1.11-1.68), aspirin plus clopidogrel (HR 1.30; 95% CI, 1.05-1.61), and warfarin (HR 1.19; 95% CI, 1.09-1.31). Increased one-year mortality was observed in users of antithrombotic medication following hemorrhagic stroke, subdural hemorrhage, subarachnoid hemorrhage, and traumatic ICH (all p<0.001). Limitations include those inherent to observational studies including the inability to make causal inferences, certain assumptions regarding drug exposure, and the possibility of residual confounding. CONCLUSIONS: The real-world incidence rates and risks of ICH were generally higher than reported in randomized controlled trials. There is still major room for improvement in terms of antithrombotic medication safety (clinicaltrials.gov NCT02481011).
30138389	Dabigatran	Atrial Fibrillation	1	1	0	0	0.0	Risk of intracranial hemorrhage (RICH) in users of oral antithrombotic drugs: Nationwide pharmacoepidemiological study.	BACKGROUND: The risks of intracranial haemorrhage (ICH) associated with antithrombotic drugs outside clinical trials are gaining increased attention. The aim of this nationwide study was to investigate the risk of ICH requiring hospital admission in users of antithrombotic drugs. METHODS AND FINDINGS: Data from the Norwegian Patient Registry and Norwegian Prescription Database were linked on an individual level. The primary outcome was incidence rates of ICH associated with use of antithrombotic drugs. Secondary endpoints were risk of ICH and fatal outcome following ICH assessed by Cox models. Among 3,131,270 individuals >/=18 years old observed from 2008 through 2014, there were 729,818 users of antithrombotic medications and 22,111 ICH hospitalizations. Annual crude ICH rates per 100 person-years were 0.076 (95% CI, 0.075-0.077) in non-users and 0.30 (95% CI, 0.30-0.31) in users of antithrombotic medication, with the highest age and sex adjusted rates observed for aspirin-dipyridamole plus clopidogrel (0.44; 95% CI, 0.19-0.69), rivaroxaban plus aspirin (0.36; 95% CI, 0.16-0.56), warfarin plus aspirin (0.34; 95% CI, 0.26-0.43), and warfarin plus aspirin and clopidogrel (0.33; 95% CI, 0.073-0.60). With no antithrombotic medication as reference, the highest adjusted hazard ratios (HR) for ICH were observed for aspirin-dypiridamole plus clopidogrel (6.29; 95% CI 3.71-10.7), warfarin plus aspirin and clopidogrel (4.38; 95% CI 2.71-7.09), rivaroxaban plus aspirin (3.82; 95% CI, 2.46-5.95), and warfarin plus aspirin (3.40; 95% CI, 2.99-3.86). All antithrombotic medication regimens were associated with an increased risk of ICH, except dabigatran monotherapy (HR 1.20; 95% CI, 0.88-1.65) and dabigatran plus aspirin (HR 1.79; 95% CI, 0.96-3.34). Fatal outcome within 90 days was more common in users (2,603 of 8,055) than non-users (3,228 of 14,056) of antithrombotic medication (32.3% vs 23.0%, p<0.001), and was associated with use of warfarin plus aspirin and clopidogrel (HR 2.89; 95% CI, 1.49-5.60), warfarin plus aspirin (HR 1.37; 95% CI, 1.11-1.68), aspirin plus clopidogrel (HR 1.30; 95% CI, 1.05-1.61), and warfarin (HR 1.19; 95% CI, 1.09-1.31). Increased one-year mortality was observed in users of antithrombotic medication following hemorrhagic stroke, subdural hemorrhage, subarachnoid hemorrhage, and traumatic ICH (all p<0.001). Limitations include those inherent to observational studies including the inability to make causal inferences, certain assumptions regarding drug exposure, and the possibility of residual confounding. CONCLUSIONS: The real-world incidence rates and risks of ICH were generally higher than reported in randomized controlled trials. There is still major room for improvement in terms of antithrombotic medication safety (clinicaltrials.gov NCT02481011).
30138389	Dabigatran	Intracranial Hemorrhages	1	1	0	0	0.0	Risk of intracranial hemorrhage (RICH) in users of oral antithrombotic drugs: Nationwide pharmacoepidemiological study.	BACKGROUND: The risks of intracranial haemorrhage (ICH) associated with antithrombotic drugs outside clinical trials are gaining increased attention. The aim of this nationwide study was to investigate the risk of ICH requiring hospital admission in users of antithrombotic drugs. METHODS AND FINDINGS: Data from the Norwegian Patient Registry and Norwegian Prescription Database were linked on an individual level. The primary outcome was incidence rates of ICH associated with use of antithrombotic drugs. Secondary endpoints were risk of ICH and fatal outcome following ICH assessed by Cox models. Among 3,131,270 individuals >/=18 years old observed from 2008 through 2014, there were 729,818 users of antithrombotic medications and 22,111 ICH hospitalizations. Annual crude ICH rates per 100 person-years were 0.076 (95% CI, 0.075-0.077) in non-users and 0.30 (95% CI, 0.30-0.31) in users of antithrombotic medication, with the highest age and sex adjusted rates observed for aspirin-dipyridamole plus clopidogrel (0.44; 95% CI, 0.19-0.69), rivaroxaban plus aspirin (0.36; 95% CI, 0.16-0.56), warfarin plus aspirin (0.34; 95% CI, 0.26-0.43), and warfarin plus aspirin and clopidogrel (0.33; 95% CI, 0.073-0.60). With no antithrombotic medication as reference, the highest adjusted hazard ratios (HR) for ICH were observed for aspirin-dypiridamole plus clopidogrel (6.29; 95% CI 3.71-10.7), warfarin plus aspirin and clopidogrel (4.38; 95% CI 2.71-7.09), rivaroxaban plus aspirin (3.82; 95% CI, 2.46-5.95), and warfarin plus aspirin (3.40; 95% CI, 2.99-3.86). All antithrombotic medication regimens were associated with an increased risk of ICH, except dabigatran monotherapy (HR 1.20; 95% CI, 0.88-1.65) and dabigatran plus aspirin (HR 1.79; 95% CI, 0.96-3.34). Fatal outcome within 90 days was more common in users (2,603 of 8,055) than non-users (3,228 of 14,056) of antithrombotic medication (32.3% vs 23.0%, p<0.001), and was associated with use of warfarin plus aspirin and clopidogrel (HR 2.89; 95% CI, 1.49-5.60), warfarin plus aspirin (HR 1.37; 95% CI, 1.11-1.68), aspirin plus clopidogrel (HR 1.30; 95% CI, 1.05-1.61), and warfarin (HR 1.19; 95% CI, 1.09-1.31). Increased one-year mortality was observed in users of antithrombotic medication following hemorrhagic stroke, subdural hemorrhage, subarachnoid hemorrhage, and traumatic ICH (all p<0.001). Limitations include those inherent to observational studies including the inability to make causal inferences, certain assumptions regarding drug exposure, and the possibility of residual confounding. CONCLUSIONS: The real-world incidence rates and risks of ICH were generally higher than reported in randomized controlled trials. There is still major room for improvement in terms of antithrombotic medication safety (clinicaltrials.gov NCT02481011).
30138389	Rivaroxaban	Atrial Fibrillation	1	1	0	0	0.0	Risk of intracranial hemorrhage (RICH) in users of oral antithrombotic drugs: Nationwide pharmacoepidemiological study.	BACKGROUND: The risks of intracranial haemorrhage (ICH) associated with antithrombotic drugs outside clinical trials are gaining increased attention. The aim of this nationwide study was to investigate the risk of ICH requiring hospital admission in users of antithrombotic drugs. METHODS AND FINDINGS: Data from the Norwegian Patient Registry and Norwegian Prescription Database were linked on an individual level. The primary outcome was incidence rates of ICH associated with use of antithrombotic drugs. Secondary endpoints were risk of ICH and fatal outcome following ICH assessed by Cox models. Among 3,131,270 individuals >/=18 years old observed from 2008 through 2014, there were 729,818 users of antithrombotic medications and 22,111 ICH hospitalizations. Annual crude ICH rates per 100 person-years were 0.076 (95% CI, 0.075-0.077) in non-users and 0.30 (95% CI, 0.30-0.31) in users of antithrombotic medication, with the highest age and sex adjusted rates observed for aspirin-dipyridamole plus clopidogrel (0.44; 95% CI, 0.19-0.69), rivaroxaban plus aspirin (0.36; 95% CI, 0.16-0.56), warfarin plus aspirin (0.34; 95% CI, 0.26-0.43), and warfarin plus aspirin and clopidogrel (0.33; 95% CI, 0.073-0.60). With no antithrombotic medication as reference, the highest adjusted hazard ratios (HR) for ICH were observed for aspirin-dypiridamole plus clopidogrel (6.29; 95% CI 3.71-10.7), warfarin plus aspirin and clopidogrel (4.38; 95% CI 2.71-7.09), rivaroxaban plus aspirin (3.82; 95% CI, 2.46-5.95), and warfarin plus aspirin (3.40; 95% CI, 2.99-3.86). All antithrombotic medication regimens were associated with an increased risk of ICH, except dabigatran monotherapy (HR 1.20; 95% CI, 0.88-1.65) and dabigatran plus aspirin (HR 1.79; 95% CI, 0.96-3.34). Fatal outcome within 90 days was more common in users (2,603 of 8,055) than non-users (3,228 of 14,056) of antithrombotic medication (32.3% vs 23.0%, p<0.001), and was associated with use of warfarin plus aspirin and clopidogrel (HR 2.89; 95% CI, 1.49-5.60), warfarin plus aspirin (HR 1.37; 95% CI, 1.11-1.68), aspirin plus clopidogrel (HR 1.30; 95% CI, 1.05-1.61), and warfarin (HR 1.19; 95% CI, 1.09-1.31). Increased one-year mortality was observed in users of antithrombotic medication following hemorrhagic stroke, subdural hemorrhage, subarachnoid hemorrhage, and traumatic ICH (all p<0.001). Limitations include those inherent to observational studies including the inability to make causal inferences, certain assumptions regarding drug exposure, and the possibility of residual confounding. CONCLUSIONS: The real-world incidence rates and risks of ICH were generally higher than reported in randomized controlled trials. There is still major room for improvement in terms of antithrombotic medication safety (clinicaltrials.gov NCT02481011).
30138389	Rivaroxaban	Intracranial Hemorrhages	1	1	0	0	0.0	Risk of intracranial hemorrhage (RICH) in users of oral antithrombotic drugs: Nationwide pharmacoepidemiological study.	BACKGROUND: The risks of intracranial haemorrhage (ICH) associated with antithrombotic drugs outside clinical trials are gaining increased attention. The aim of this nationwide study was to investigate the risk of ICH requiring hospital admission in users of antithrombotic drugs. METHODS AND FINDINGS: Data from the Norwegian Patient Registry and Norwegian Prescription Database were linked on an individual level. The primary outcome was incidence rates of ICH associated with use of antithrombotic drugs. Secondary endpoints were risk of ICH and fatal outcome following ICH assessed by Cox models. Among 3,131,270 individuals >/=18 years old observed from 2008 through 2014, there were 729,818 users of antithrombotic medications and 22,111 ICH hospitalizations. Annual crude ICH rates per 100 person-years were 0.076 (95% CI, 0.075-0.077) in non-users and 0.30 (95% CI, 0.30-0.31) in users of antithrombotic medication, with the highest age and sex adjusted rates observed for aspirin-dipyridamole plus clopidogrel (0.44; 95% CI, 0.19-0.69), rivaroxaban plus aspirin (0.36; 95% CI, 0.16-0.56), warfarin plus aspirin (0.34; 95% CI, 0.26-0.43), and warfarin plus aspirin and clopidogrel (0.33; 95% CI, 0.073-0.60). With no antithrombotic medication as reference, the highest adjusted hazard ratios (HR) for ICH were observed for aspirin-dypiridamole plus clopidogrel (6.29; 95% CI 3.71-10.7), warfarin plus aspirin and clopidogrel (4.38; 95% CI 2.71-7.09), rivaroxaban plus aspirin (3.82; 95% CI, 2.46-5.95), and warfarin plus aspirin (3.40; 95% CI, 2.99-3.86). All antithrombotic medication regimens were associated with an increased risk of ICH, except dabigatran monotherapy (HR 1.20; 95% CI, 0.88-1.65) and dabigatran plus aspirin (HR 1.79; 95% CI, 0.96-3.34). Fatal outcome within 90 days was more common in users (2,603 of 8,055) than non-users (3,228 of 14,056) of antithrombotic medication (32.3% vs 23.0%, p<0.001), and was associated with use of warfarin plus aspirin and clopidogrel (HR 2.89; 95% CI, 1.49-5.60), warfarin plus aspirin (HR 1.37; 95% CI, 1.11-1.68), aspirin plus clopidogrel (HR 1.30; 95% CI, 1.05-1.61), and warfarin (HR 1.19; 95% CI, 1.09-1.31). Increased one-year mortality was observed in users of antithrombotic medication following hemorrhagic stroke, subdural hemorrhage, subarachnoid hemorrhage, and traumatic ICH (all p<0.001). Limitations include those inherent to observational studies including the inability to make causal inferences, certain assumptions regarding drug exposure, and the possibility of residual confounding. CONCLUSIONS: The real-world incidence rates and risks of ICH were generally higher than reported in randomized controlled trials. There is still major room for improvement in terms of antithrombotic medication safety (clinicaltrials.gov NCT02481011).
30138389	Warfarin	Atrial Fibrillation	1	1	0	0	0.0	Risk of intracranial hemorrhage (RICH) in users of oral antithrombotic drugs: Nationwide pharmacoepidemiological study.	BACKGROUND: The risks of intracranial haemorrhage (ICH) associated with antithrombotic drugs outside clinical trials are gaining increased attention. The aim of this nationwide study was to investigate the risk of ICH requiring hospital admission in users of antithrombotic drugs. METHODS AND FINDINGS: Data from the Norwegian Patient Registry and Norwegian Prescription Database were linked on an individual level. The primary outcome was incidence rates of ICH associated with use of antithrombotic drugs. Secondary endpoints were risk of ICH and fatal outcome following ICH assessed by Cox models. Among 3,131,270 individuals >/=18 years old observed from 2008 through 2014, there were 729,818 users of antithrombotic medications and 22,111 ICH hospitalizations. Annual crude ICH rates per 100 person-years were 0.076 (95% CI, 0.075-0.077) in non-users and 0.30 (95% CI, 0.30-0.31) in users of antithrombotic medication, with the highest age and sex adjusted rates observed for aspirin-dipyridamole plus clopidogrel (0.44; 95% CI, 0.19-0.69), rivaroxaban plus aspirin (0.36; 95% CI, 0.16-0.56), warfarin plus aspirin (0.34; 95% CI, 0.26-0.43), and warfarin plus aspirin and clopidogrel (0.33; 95% CI, 0.073-0.60). With no antithrombotic medication as reference, the highest adjusted hazard ratios (HR) for ICH were observed for aspirin-dypiridamole plus clopidogrel (6.29; 95% CI 3.71-10.7), warfarin plus aspirin and clopidogrel (4.38; 95% CI 2.71-7.09), rivaroxaban plus aspirin (3.82; 95% CI, 2.46-5.95), and warfarin plus aspirin (3.40; 95% CI, 2.99-3.86). All antithrombotic medication regimens were associated with an increased risk of ICH, except dabigatran monotherapy (HR 1.20; 95% CI, 0.88-1.65) and dabigatran plus aspirin (HR 1.79; 95% CI, 0.96-3.34). Fatal outcome within 90 days was more common in users (2,603 of 8,055) than non-users (3,228 of 14,056) of antithrombotic medication (32.3% vs 23.0%, p<0.001), and was associated with use of warfarin plus aspirin and clopidogrel (HR 2.89; 95% CI, 1.49-5.60), warfarin plus aspirin (HR 1.37; 95% CI, 1.11-1.68), aspirin plus clopidogrel (HR 1.30; 95% CI, 1.05-1.61), and warfarin (HR 1.19; 95% CI, 1.09-1.31). Increased one-year mortality was observed in users of antithrombotic medication following hemorrhagic stroke, subdural hemorrhage, subarachnoid hemorrhage, and traumatic ICH (all p<0.001). Limitations include those inherent to observational studies including the inability to make causal inferences, certain assumptions regarding drug exposure, and the possibility of residual confounding. CONCLUSIONS: The real-world incidence rates and risks of ICH were generally higher than reported in randomized controlled trials. There is still major room for improvement in terms of antithrombotic medication safety (clinicaltrials.gov NCT02481011).
30138389	Warfarin	Intracranial Hemorrhages	1	1	0	0	0.0	Risk of intracranial hemorrhage (RICH) in users of oral antithrombotic drugs: Nationwide pharmacoepidemiological study.	BACKGROUND: The risks of intracranial haemorrhage (ICH) associated with antithrombotic drugs outside clinical trials are gaining increased attention. The aim of this nationwide study was to investigate the risk of ICH requiring hospital admission in users of antithrombotic drugs. METHODS AND FINDINGS: Data from the Norwegian Patient Registry and Norwegian Prescription Database were linked on an individual level. The primary outcome was incidence rates of ICH associated with use of antithrombotic drugs. Secondary endpoints were risk of ICH and fatal outcome following ICH assessed by Cox models. Among 3,131,270 individuals >/=18 years old observed from 2008 through 2014, there were 729,818 users of antithrombotic medications and 22,111 ICH hospitalizations. Annual crude ICH rates per 100 person-years were 0.076 (95% CI, 0.075-0.077) in non-users and 0.30 (95% CI, 0.30-0.31) in users of antithrombotic medication, with the highest age and sex adjusted rates observed for aspirin-dipyridamole plus clopidogrel (0.44; 95% CI, 0.19-0.69), rivaroxaban plus aspirin (0.36; 95% CI, 0.16-0.56), warfarin plus aspirin (0.34; 95% CI, 0.26-0.43), and warfarin plus aspirin and clopidogrel (0.33; 95% CI, 0.073-0.60). With no antithrombotic medication as reference, the highest adjusted hazard ratios (HR) for ICH were observed for aspirin-dypiridamole plus clopidogrel (6.29; 95% CI 3.71-10.7), warfarin plus aspirin and clopidogrel (4.38; 95% CI 2.71-7.09), rivaroxaban plus aspirin (3.82; 95% CI, 2.46-5.95), and warfarin plus aspirin (3.40; 95% CI, 2.99-3.86). All antithrombotic medication regimens were associated with an increased risk of ICH, except dabigatran monotherapy (HR 1.20; 95% CI, 0.88-1.65) and dabigatran plus aspirin (HR 1.79; 95% CI, 0.96-3.34). Fatal outcome within 90 days was more common in users (2,603 of 8,055) than non-users (3,228 of 14,056) of antithrombotic medication (32.3% vs 23.0%, p<0.001), and was associated with use of warfarin plus aspirin and clopidogrel (HR 2.89; 95% CI, 1.49-5.60), warfarin plus aspirin (HR 1.37; 95% CI, 1.11-1.68), aspirin plus clopidogrel (HR 1.30; 95% CI, 1.05-1.61), and warfarin (HR 1.19; 95% CI, 1.09-1.31). Increased one-year mortality was observed in users of antithrombotic medication following hemorrhagic stroke, subdural hemorrhage, subarachnoid hemorrhage, and traumatic ICH (all p<0.001). Limitations include those inherent to observational studies including the inability to make causal inferences, certain assumptions regarding drug exposure, and the possibility of residual confounding. CONCLUSIONS: The real-world incidence rates and risks of ICH were generally higher than reported in randomized controlled trials. There is still major room for improvement in terms of antithrombotic medication safety (clinicaltrials.gov NCT02481011).
30181403	Ibuprofen	Duodenal Diseases	0	0	0	0		Double pylorus.	
30181403	Ibuprofen	Gastrointestinal Hemorrhage	0	0	0	0		Double pylorus.	
30181403	Ibuprofen	Peptic Ulcer	0	0	0	0		Double pylorus.	
30181403	Prednisone	Gastrointestinal Hemorrhage	0	0	0	0		Double pylorus.	
30181403	Prednisone	Peptic Ulcer	0	0	0	0		Double pylorus.	
29736992	Ceftriaxone	Anaphylaxis	0	0	0	0		Acute mast cell leukemia: A rare but highly aggressive hematopoietic neoplasm.	
30007329	Azithromycin	Gastrointestinal Diseases	0	0	0	0		Treatment of Neonatal Chlamydial Conjunctivitis: A Systematic Review and Meta-analysis.	BACKGROUND: With the continued high prevalence of chlamydia worldwide and high risk of transfer from mothers to their infant during delivery, a need for safe and effective therapies for infants who acquire a chlamydial infection remains. We conducted a systematic review and meta-analysis of antibiotic treatments, including oral erythromycin, azithromycin, and trimethoprim, for neonatal chlamydial conjunctivitis. METHODS: We searched Medline, Embase, and the Cochrane Central Register of Controlled Trials (CENTRAL) from their inception to July 14, 2017. We included randomized and nonrandomized studies that evaluated the effects of erythromycin, azithromycin, or trimethoprim in neonates with chlamydial conjunctivitis. A meta-analysis using a random-effects generic inverse-variance method was performed, and the certainty of evidence was assessed using the Grading of Recommendations, Assessment, Development, and Evaluation (GRADE) approach. RESULTS: We found 12 studies (n = 292 neonates) and were able to meta-analyze 7 studies that used erythromycin at a dose of 50 mg/kg body weight per day for 14 days. The clinical and microbiological cure were 96% (95% confidence interval [CI], 94%-100%) and 97% (95% CI, 95%-99%), respectively, and adverse gastrointestinal effects occurred in 14% (95% CI, 1%-28%) of the neonates. The microbiological cure in the study that assessed azithromycin at 20 mg/kg per day were 60% (95% CI, 27%-93%) when it was given in a single dose and 86% (95% CI, 61%-100%) when given in a 3-day course. Two studies reported compliance with treatments, and 1 study reported no pyloric stenosis events. Because of the risk of bias and the few neonates included across the studies, the certainty of evidence is low to very low. No studies assessed trimethoprim. CONCLUSIONS: Although evidence suggests that erythromycin at 50 mg/kg per day for 14 days results in higher numbers of cure than does azithromycin, compliance and risk of pyloric stenosis related to their use for other infections in neonates will factor into treatment recommendations. More data are needed to compare these treatments directly.
30007329	Azithromycin	Pyloric Stenosis	0	0	0	0		Treatment of Neonatal Chlamydial Conjunctivitis: A Systematic Review and Meta-analysis.	BACKGROUND: With the continued high prevalence of chlamydia worldwide and high risk of transfer from mothers to their infant during delivery, a need for safe and effective therapies for infants who acquire a chlamydial infection remains. We conducted a systematic review and meta-analysis of antibiotic treatments, including oral erythromycin, azithromycin, and trimethoprim, for neonatal chlamydial conjunctivitis. METHODS: We searched Medline, Embase, and the Cochrane Central Register of Controlled Trials (CENTRAL) from their inception to July 14, 2017. We included randomized and nonrandomized studies that evaluated the effects of erythromycin, azithromycin, or trimethoprim in neonates with chlamydial conjunctivitis. A meta-analysis using a random-effects generic inverse-variance method was performed, and the certainty of evidence was assessed using the Grading of Recommendations, Assessment, Development, and Evaluation (GRADE) approach. RESULTS: We found 12 studies (n = 292 neonates) and were able to meta-analyze 7 studies that used erythromycin at a dose of 50 mg/kg body weight per day for 14 days. The clinical and microbiological cure were 96% (95% confidence interval [CI], 94%-100%) and 97% (95% CI, 95%-99%), respectively, and adverse gastrointestinal effects occurred in 14% (95% CI, 1%-28%) of the neonates. The microbiological cure in the study that assessed azithromycin at 20 mg/kg per day were 60% (95% CI, 27%-93%) when it was given in a single dose and 86% (95% CI, 61%-100%) when given in a 3-day course. Two studies reported compliance with treatments, and 1 study reported no pyloric stenosis events. Because of the risk of bias and the few neonates included across the studies, the certainty of evidence is low to very low. No studies assessed trimethoprim. CONCLUSIONS: Although evidence suggests that erythromycin at 50 mg/kg per day for 14 days results in higher numbers of cure than does azithromycin, compliance and risk of pyloric stenosis related to their use for other infections in neonates will factor into treatment recommendations. More data are needed to compare these treatments directly.
30007329	Erythromycin	Gastrointestinal Diseases	0	0	0	0		Treatment of Neonatal Chlamydial Conjunctivitis: A Systematic Review and Meta-analysis.	BACKGROUND: With the continued high prevalence of chlamydia worldwide and high risk of transfer from mothers to their infant during delivery, a need for safe and effective therapies for infants who acquire a chlamydial infection remains. We conducted a systematic review and meta-analysis of antibiotic treatments, including oral erythromycin, azithromycin, and trimethoprim, for neonatal chlamydial conjunctivitis. METHODS: We searched Medline, Embase, and the Cochrane Central Register of Controlled Trials (CENTRAL) from their inception to July 14, 2017. We included randomized and nonrandomized studies that evaluated the effects of erythromycin, azithromycin, or trimethoprim in neonates with chlamydial conjunctivitis. A meta-analysis using a random-effects generic inverse-variance method was performed, and the certainty of evidence was assessed using the Grading of Recommendations, Assessment, Development, and Evaluation (GRADE) approach. RESULTS: We found 12 studies (n = 292 neonates) and were able to meta-analyze 7 studies that used erythromycin at a dose of 50 mg/kg body weight per day for 14 days. The clinical and microbiological cure were 96% (95% confidence interval [CI], 94%-100%) and 97% (95% CI, 95%-99%), respectively, and adverse gastrointestinal effects occurred in 14% (95% CI, 1%-28%) of the neonates. The microbiological cure in the study that assessed azithromycin at 20 mg/kg per day were 60% (95% CI, 27%-93%) when it was given in a single dose and 86% (95% CI, 61%-100%) when given in a 3-day course. Two studies reported compliance with treatments, and 1 study reported no pyloric stenosis events. Because of the risk of bias and the few neonates included across the studies, the certainty of evidence is low to very low. No studies assessed trimethoprim. CONCLUSIONS: Although evidence suggests that erythromycin at 50 mg/kg per day for 14 days results in higher numbers of cure than does azithromycin, compliance and risk of pyloric stenosis related to their use for other infections in neonates will factor into treatment recommendations. More data are needed to compare these treatments directly.
30007329	Erythromycin	Pyloric Stenosis	0	0	0	0		Treatment of Neonatal Chlamydial Conjunctivitis: A Systematic Review and Meta-analysis.	BACKGROUND: With the continued high prevalence of chlamydia worldwide and high risk of transfer from mothers to their infant during delivery, a need for safe and effective therapies for infants who acquire a chlamydial infection remains. We conducted a systematic review and meta-analysis of antibiotic treatments, including oral erythromycin, azithromycin, and trimethoprim, for neonatal chlamydial conjunctivitis. METHODS: We searched Medline, Embase, and the Cochrane Central Register of Controlled Trials (CENTRAL) from their inception to July 14, 2017. We included randomized and nonrandomized studies that evaluated the effects of erythromycin, azithromycin, or trimethoprim in neonates with chlamydial conjunctivitis. A meta-analysis using a random-effects generic inverse-variance method was performed, and the certainty of evidence was assessed using the Grading of Recommendations, Assessment, Development, and Evaluation (GRADE) approach. RESULTS: We found 12 studies (n = 292 neonates) and were able to meta-analyze 7 studies that used erythromycin at a dose of 50 mg/kg body weight per day for 14 days. The clinical and microbiological cure were 96% (95% confidence interval [CI], 94%-100%) and 97% (95% CI, 95%-99%), respectively, and adverse gastrointestinal effects occurred in 14% (95% CI, 1%-28%) of the neonates. The microbiological cure in the study that assessed azithromycin at 20 mg/kg per day were 60% (95% CI, 27%-93%) when it was given in a single dose and 86% (95% CI, 61%-100%) when given in a 3-day course. Two studies reported compliance with treatments, and 1 study reported no pyloric stenosis events. Because of the risk of bias and the few neonates included across the studies, the certainty of evidence is low to very low. No studies assessed trimethoprim. CONCLUSIONS: Although evidence suggests that erythromycin at 50 mg/kg per day for 14 days results in higher numbers of cure than does azithromycin, compliance and risk of pyloric stenosis related to their use for other infections in neonates will factor into treatment recommendations. More data are needed to compare these treatments directly.
